country_label,year,growth_gdp,inflation,popul,log_popul,startbusin,unemp,urban,schooling,rule_of_law,voice_account,pol_stability,gov_effective,regulatory_qual,control_corrup,dummy_eu,covid_year,dummy_oecd
Italy,2015,0.875477401786128,0.931863574759717,60730582,17.92195795122978,86.6,11.9,69.565,12,0.3142381012439728,1.034772038459778,0.3759196996688843,0.5217036604881287,0.7288106679916382,0.05974802747368813,1,0,1
Italy,2016,1.465690444340837,1.134350020372537,60627498,17.92025911049677,86.7,11.69,69.855,12,0.3939918875694275,1.034976243972778,0.3694153130054474,0.5785034894943237,0.7105918526649475,0.1159534603357315,1,0,1
Italy,2017,1.820333851922257,0.7263432209578156,60536709,17.91876049932702,86.7,11.21,70.144,12,0.3488251268863678,0.9906022548675537,0.306821197271347,0.5278189778327942,0.7062214612960815,0.2109730541706085,1,0,1
Italy,2018,1.133773170950931,1.062151926962855,60421760,17.91685986292589,86.8,10.61,70.438,12,0.2688291668891907,0.9533945918083191,0.3423838019371033,0.4415723383426666,0.7260119318962097,0.2476841062307358,1,0,1
Italy,2019,1.450484917285792,0.8039382257645684,59729081,17.90532957868689,86.8,9.95,70.736,12,0.3032813668251038,0.9066437482833862,0.4043850898742676,0.4831743836402893,0.9550501704216003,0.2645699083805084,1,0,1
Italy,2020,-8.603274689985454,1.196670962595633,59554023,17.9023944081588,86.8,9.16,71.039,12,0.2409934401512146,1.057024121284485,0.4400665163993835,0.4003631472587585,0.5030248761177063,0.5389153957366943,1,1,1
Kazakhstan,2014,2.67672092464575,5.77123952989534,17288285,16.66553966245639,86.7,5.06,57.118,9,-0.5981513261795044,-1.183920979499817,0.03601815551519394,-0.04305547475814819,-0.2515877485275269,-0.830435574054718,0,0,0
Kazakhstan,2015,-0.2682671178151423,1.823549877055967,17542806,16.68015450930831,87.2,4.93,57.191,9,-0.4394074082374573,-1.163788199424744,-0.0350002832710743,-0.07358179986476898,-0.03295841440558434,-0.8527389168739319,0,0,0
Kazakhstan,2016,-0.3275146334955821,13.63843361674346,17794055,16.6943749707116,90.0,4.96,57.264,9,-0.4352354109287262,-1.205579161643982,0.008457482792437077,-0.0672612339258194,-0.09970073401927948,-0.8165768384933472,0,0,0
Kazakhstan,2017,2.693432134095914,11.21110565611667,18037776,16.7079787834025,91.9,4.9,57.336,9,-0.4140918850898743,-1.247188925743103,0.02880131080746651,0.003675675485283136,0.1709108352661133,-0.820713996887207,0,0,0
Kazakhstan,2018,2.740536379691051,9.205605990561637,18276452,16.72112401324829,91.9,4.85,57.428,9,-0.4295568466186523,-1.21134340763092,-0.04526364803314209,0.0217261053621769,0.123732253909111,-0.4953895509243011,0,0,0
Kazakhstan,2019,3.161011540041244,7.63328623819848,18513673,16.73402009814371,93.0,4.8,57.54,9,-0.4321693778038025,-1.230226874351501,-0.1684882789850235,0.1240962147712708,0.1369648873806,-0.3051900267601013,0,0,0
Kazakhstan,2020,-3.850408212936969,3.557518611119576,18754440,16.746941082348,94.4,4.89,57.671,9,-0.3961427509784698,-1.188160061836243,-0.2600716054439545,0.1555082648992538,0.1395519375801086,-0.3914681077003479,0,1,0
"Korea, Rep.",2014,2.556219508834971,0.9068967506158145,50746659,17.7423563412068,91.9,3.08,81.707,9,0.9934544563293457,0.6802259683609009,0.1085688024759293,1.16461181640625,1.110692977905273,0.54770427942276,0,0,1
"Korea, Rep.",2015,2.268429400685818,3.185595966649529,51014947,17.74762922618088,91.9,3.55,81.634,9,0.9322704672813416,0.6310142874717712,0.161014124751091,1.012076735496521,1.113388538360596,0.3738366663455963,0,0,1
"Korea, Rep.",2016,2.539144728843496,1.986038505453493,51217803,17.75159774441469,91.9,3.65,81.562,9,1.160902738571167,0.6415861248970032,0.1634689569473267,1.063652634620667,1.114325165748596,0.4569813013076782,0,0,1
"Korea, Rep.",2017,2.870196961511468,2.222781381528407,51361911,17.75440742459771,93.4,3.65,81.503,9,1.167173624038696,0.7572567462921143,0.3856210112571716,1.075107574462891,1.10753059387207,0.4832030832767487,0,0,1
"Korea, Rep.",2018,2.419410192281049,0.4829489831026166,51606633,17.75916076870202,93.4,3.82,81.459,9,1.236651062965393,0.7868220806121826,0.6370728015899658,1.181158542633057,1.102432012557983,0.6063476204872131,0,0,1
"Korea, Rep.",2019,1.837150505227541,-0.9222688922184972,51709098,17.76114430078573,93.4,3.75,81.43,9,1.19427752494812,0.7514849305152893,0.5512064099311829,1.376087665557861,1.069907546043396,0.7374384999275208,0,0,1
"Korea, Rep.",2020,-1.094490030970107,1.251823902128322,51780579,17.76252571414867,93.4,3.93,81.414,9,1.183163404464722,0.815812349319458,0.559196949005127,1.415868878364563,1.033297419548035,0.728066623210907,0,1,1
Latvia,2014,2.029984433911963,1.916671673424219,1993782,14.50554389554323,92.3,10.85,67.952,9,0.872307300567627,0.8494349122047424,0.4872683584690094,0.958376407623291,1.171654105186462,0.4154959619045258,1,0,1
Latvia,2015,4.861796234722448,0.00322267721305991,1977527,14.49735763213377,92.0,9.87,67.98,9,0.7944799065589905,0.8465343713760376,0.4437472224235535,1.089123606681824,1.088799953460693,0.468414843082428,1,0,1
Latvia,2016,3.312783341769318,0.8614447943577517,1959537,14.4882187788115,94.1,9.64,68.021,9,0.9590222239494324,0.8425509333610535,0.4790692329406738,1.004883766174316,1.080243349075317,0.431208461523056,1,0,1
Latvia,2017,4.169810799177597,2.969618003878722,1942248,14.47935662307858,94.1,8.72,68.075,9,0.9347310662269592,0.797442615032196,0.4622170925140381,0.9060057997703552,1.157014727592468,0.5382368564605713,1,0,1
Latvia,2018,4.837970041965505,3.904932686243654,1927174,14.47156523911666,94.1,7.41,68.142,9,0.9570854306221008,0.7824227809906006,0.407373458147049,1.041863441467285,1.142372965812683,0.3294218778610229,1,0,1
Latvia,2019,2.73891714702259,2.312716521470165,1913822,14.4646128477153,94.1,6.31,68.222,9,1.014090538024902,0.857149064540863,0.4434652030467987,1.104713201522827,1.1927889585495,0.5117261409759521,1,0,1
Latvia,2020,-3.001599748675446,0.05261045263249287,1901548,14.45817884926088,94.1,8.1,68.315,9,0.956737220287323,0.8720493912696838,0.460029661655426,0.8822720646858215,1.187872886657715,0.7226006984710693,1,1,1
Luxembourg,2014,1.867277239656758,2.736136905087889,556319,13.22909714971347,88.6,5.85,89.884,10,1.906428933143616,1.55468213558197,1.378323793411255,1.654394626617432,1.630896329879761,2.073476791381836,1,0,0
Luxembourg,2015,1.873669534947368,0.1840359440794117,569604,13.25269666152716,88.4,6.67,90.179,10,1.874508261680603,1.546810030937195,1.439398407936096,1.723727703094482,1.658028602600098,2.097340106964111,1,0,0
Luxembourg,2016,2.344807954922175,0.7706894614714912,582014,13.27424978140708,88.4,6.29,90.46,10,1.760502696037292,1.500275373458862,1.419484734535217,1.69185996055603,1.722079396247864,2.096830368041992,1,0,0
Luxembourg,2017,-0.6437435731303367,1.716429000418486,596336,13.29855954558469,88.7,5.52,90.727,10,1.74243152141571,1.521880626678467,1.326013207435608,1.685967206954956,1.694263577461243,1.988932847976685,1,0,0
Luxembourg,2018,1.141053796011974,2.511835998408273,607950,13.31784792072456,88.8,5.59,90.981,10,1.810989379882812,1.530787587165833,1.362696051597595,1.777065634727478,1.757188558578491,2.087757587432861,1,0,0
Luxembourg,2019,0.3086257461624626,3.392093461435479,620001,13.3374763699232,88.7,5.59,91.223,10,1.793766856193542,1.493552446365356,1.349190592765808,1.733295798301697,1.700020313262939,2.112312316894531,1,0,0
Luxembourg,2020,-3.228955960440857,2.33056203701922,632275,13.35707970507115,88.8,6.77,91.453,10,1.794462561607361,1.502642869949341,1.233050584793091,1.842216491699219,1.84221351146698,2.057723760604858,1,1,0
Mexico,2014,1.544035106910229,4.439719162843474,120355137,18.60595740512123,86.9,4.81,78.993,12,-0.4229217767715454,0.0003161191998515278,-0.8539187908172607,0.1959123760461807,0.425959050655365,-0.761694610118866,0,0,1
Mexico,2015,2.019036883718144,2.835086218418169,121858251,18.61836905014593,86.8,4.31,79.285,12,-0.4471672773361206,-0.07535902410745621,-0.7986990809440613,0.2092916965484619,0.3577255606651306,-0.7660108208656311,0,0,1
Mexico,2016,1.403020673377981,5.605277512879226,123333379,18.63040164520464,86.9,3.86,79.577,12,-0.5563735365867615,-0.06752880662679672,-0.6290693879127502,0.1316671222448349,0.2871218621730804,-0.7194721698760986,0,0,1
Mexico,2017,0.9314565415850353,6.712706429904387,124777326,18.64204131470099,85.7,3.42,79.867,12,-0.5586059093475342,-0.07784301042556763,-0.7974465489387512,0.05102407559752464,0.278705358505249,-0.8388867974281311,0,0,1
Mexico,2018,1.050311570781417,4.941314609863539,126190782,18.65330546261441,85.8,3.28,80.156,12,-0.6365064382553101,-0.01669654995203018,-0.6482080221176147,-0.1576218754053116,0.1582260876893997,-0.8548902273178101,0,0,1
Mexico,2019,-1.13936914877111,3.966725638713768,127575529,18.66421913148616,85.9,3.48,80.444,12,-0.6580053567886353,0.007971452549099922,-0.8369033932685852,-0.1567869931459427,0.1037781685590744,-0.8269345164299011,0,0,1
Mexico,2020,-9.205399981144708,3.089677038577491,128932753,18.67480153183105,86.1,4.45,80.731,12,-0.6701079607009888,-0.03558233007788658,-0.8500293493270874,-0.1550608575344086,0.0767781212925911,-0.8476247191429138,0,1,1
Mongolia,2014,5.744922128385426,7.448836598085791,2940111,14.8939578937042,87.1,4.8,68.163,12,-0.3448352515697479,0.2414446473121643,0.791901171207428,-0.4359458088874817,-0.2714637815952301,-0.4737496078014374,0,0,0
Mongolia,2015,0.3884633853802484,1.733009103958565,2998433,14.91360037683547,87.1,4.86,68.23,12,-0.3798697292804718,0.2702580392360687,0.7163843512535095,-0.4190106093883514,-0.3505108654499054,-0.4916312992572784,0,0,0
Mongolia,2016,-0.7489798328694519,2.228752216938346,3056358,14.93273456900428,86.6,7.24,68.297,12,-0.2203148454427719,0.3327663540840149,0.7977928519248962,-0.09822630882263184,-0.07631254941225052,-0.4870812296867371,0,0,0
Mongolia,2017,3.394225484682863,10.52940748702886,3113788,14.95135054941822,86.6,6.36,68.363,12,-0.3065019845962524,0.2932990193367004,0.7889857888221741,-0.2675595283508301,-0.1161962300539017,-0.4541449844837189,0,0,0
Mongolia,2018,5.337768491686433,8.411834916845024,3170214,14.96930965146134,86.6,5.38,68.445,12,-0.267378568649292,0.2365272343158722,0.8336845636367798,-0.2292288541793823,0.0233943909406662,-0.4238775968551636,0,0,0
Mongolia,2019,3.367317481622067,9.381413665567067,3225166,14.98649497975554,86.7,10.03,68.543,12,-0.2661898136138916,0.3237540721893311,0.6343787312507629,-0.1954341530799866,-0.011855099350214,-0.4290291666984558,0,0,0
Mongolia,2020,-6.869626304298166,4.723057313552076,3278292,15.00283311302517,86.7,7.01,68.657,12,-0.2637609839439392,0.3791947066783905,0.793757975101471,-0.3437614440917969,-0.09233667701482773,-0.4639690220355988,0,1,0
Netherlands,2014,1.059101254270686,0.2531857320047948,16865008,16.64075150083295,94.1,7.42,89.69,12,1.977988243103027,1.547281384468079,1.045115351676941,1.842606782913208,1.769265651702881,1.964871048927307,1,0,1
Netherlands,2015,1.50826618391271,0.7727279766513817,16939923,16.6451837017233,94.2,6.87,90.173,12,1.942948222160339,1.561142683029175,0.926119327545166,1.859105229377747,1.799030900001526,1.875101208686829,1,0,1
Netherlands,2016,1.649315546520683,0.4546672887733081,17030314,16.65050549051939,94.3,6.01,90.635,12,1.887036919593811,1.540341258049011,0.9122675061225891,1.856560111045837,1.976166605949402,1.903790831565857,1,0,1
Netherlands,2017,2.304284732593146,1.260707158085793,17131296,16.65641752418103,94.3,4.84,91.077,12,1.801336765289307,1.495970845222473,0.9211125373840332,1.854930877685547,2.050718784332275,1.791990518569946,1,0,1
Netherlands,2018,1.764937264162228,2.437090745205268,17231624,16.66225685827024,94.3,3.83,91.49,12,1.786828756332397,1.487597346305847,0.8542672395706177,1.850401759147644,2.019616365432739,1.927847027778625,1,0,1
Netherlands,2019,1.013535330647187,2.957800156878562,17344874,16.66880757401829,94.3,3.38,91.876,12,1.777760028839111,1.485455989837646,0.8475496172904968,1.803272366523743,1.861227869987488,1.906102776527405,1,0,1
Netherlands,2020,-4.272620430748447,2.402898682091632,17441139,16.67434228394555,94.3,3.82,92.236,12,1.759824752807617,1.526044964790344,0.8503547310829163,1.853355526924133,1.753378033638,2.033415555953979,1,1,1
New Zealand,2014,2.10371277700105,0.4132341041662215,4516500,15.32324791557203,100.0,5.42999982833862,86.281,10,2.008719444274902,1.524383783340454,1.467927575111389,1.932077765464783,1.950351476669312,2.25360107421875,0,0,1
New Zealand,2015,1.61720893840365,1.459593686899922,4609400,15.34360825465853,100.0,5.41,86.341,10,2.001248598098755,1.554844856262207,1.525453329086304,1.884017944335938,1.920747995376587,2.27632999420166,0,0,1
New Zealand,2016,1.426238361720237,2.475838333357515,4714100,15.36606857566009,100.0,5.15000009536743,86.4,10,1.95464038848877,1.533282876014709,1.519183397293091,1.842496275901794,2.038275480270386,2.283908128738403,0,0,1
New Zealand,2017,1.471532858846786,3.568177656527155,4813600,15.38695580288828,100.0,4.73999977111816,86.466,10,1.927888989448547,1.55865490436554,1.595223069190979,1.769038081169128,2.09194016456604,2.244731187820435,0,0,1
New Zealand,2018,1.373543646659115,2.035857045371813,4900600,15.40486820456418,100.0,4.33,86.538,10,1.876398324966431,1.589524984359741,1.533905267715454,1.669031977653503,2.006682395935059,2.174654960632324,0,0,1
New Zealand,2019,0.02756414869786283,3.65999097293448,4979300,15.42079987687204,100.0,4.11,86.615,10,1.885100603103638,1.535292029380798,1.411302328109741,1.670557260513306,1.881057024002075,2.170174360275269,0,0,1
New Zealand,2020,-1.10441205992106,-0.3411202696826194,5084300,15.44166791820514,100.0,4.59,86.699,10,1.883366703987122,1.596883058547974,1.486000418663025,1.589406251907349,1.877043724060059,2.150458097457886,0,1,1
Norway,2014,0.8260562360881636,0.2906039730535213,5137232,15.45202497097584,92.2,3.48,80.692,10,2.028991460800171,1.684087038040161,1.119958519935608,1.828452706336975,1.646469473838806,2.226875305175781,1,0,1
Norway,2015,0.9575007629029102,-2.854865012700543,5188607,15.46197581834543,94.0,4.3,81.091,10,2.011002540588379,1.687912821769714,1.161716103553772,1.864142537117004,1.606871128082275,2.243494033813477,1,0,1
Norway,2016,0.1850596798006734,-1.474253825561149,5234519,15.47078551649902,94.3,4.68,81.485,10,2.03651762008667,1.664908170700073,1.200074434280396,1.86886203289032,1.697962999343872,2.196553468704224,1,0,1
Norway,2017,1.500149379861469,3.951136856064124,5276968,15.47886224831787,94.3,4.16,81.871,10,2.025476455688477,1.694411516189575,1.170478701591492,1.986277937889099,1.816498279571533,2.240390300750732,1,0,1
Norway,2018,0.4535508314682914,6.65160789916284,5311916,15.48546315676036,94.3,3.8,82.248,10,1.965735077857971,1.696250200271606,1.141178607940674,1.886027693748474,1.790836811065674,2.089908123016357,1,0,1
Norway,2019,0.17337819668262,-0.4376903112621875,5347896,15.49221377049282,94.3,3.69,82.616,10,1.985299587249756,1.655280709266663,1.170564770698547,1.861934542655945,1.804199814796448,2.073592662811279,1,0,1
Norway,2020,-1.345029126778769,-3.746191068949756,5379475,15.49810134373325,94.3,4.42,82.974,10,1.983864545822144,1.725092649459839,1.248286604881287,1.936734318733215,1.698057055473328,2.099984884262085,1,1,1
Philippines,2014,4.611113794707421,3.053055300859057,100513137,18.42579899333867,66.2,3.6,46.093,10,-0.3174057304859161,0.1592660397291183,-0.7138209342956543,0.1927040666341782,-0.03681487217545509,-0.4370157122612,0,0,0
Philippines,2015,4.681878505272621,-0.719682789735927,102113206,18.44159261855132,67.2,3.07,46.284,10,-0.3429786562919617,0.1470693349838257,-0.85566246509552,0.1119680553674698,-0.04308318719267845,-0.4534664452075958,0,0,0
Philippines,2016,5.546712385047229,1.280311743739617,103663812,18.45666364411876,67.6,2.7,46.475,10,-0.3550694286823273,0.1634220629930496,-1.379818797111511,-0.0104617178440094,-0.004101375117897987,-0.4881241023540497,0,0,0
Philippines,2017,5.39665310602237,2.320259946089394,105172921,18.47111642019058,67.6,2.55,46.682,10,-0.4177010357379913,0.08414953202009201,-1.185080289840698,-0.05469687655568123,0.01966497302055359,-0.4765460193157196,0,0,0
Philippines,2018,4.867308729356253,3.740653830220708,106651394,18.48507607358852,64.2,2.34,46.907,10,-0.4749934375286102,0.01362485531717539,-1.092061638832092,0.05319312587380409,-0.0615246593952179,-0.5422266721725464,0,0,0
Philippines,2019,4.680376446991374,0.6970762972060811,108116622,18.49872103582118,69.3,2.24,47.149,10,-0.4769834578037262,0.006508441641926765,-0.9151124358177185,0.05200840160250664,0.008369117975234985,-0.5730504989624023,0,0,0
Philippines,2020,-10.78151354631981,1.638412202661456,109581085,18.51217533546739,71.3,2.51999998092651,47.408,10,-0.5518213510513306,-0.1036209464073181,-0.7937948703765869,0.06087451800704002,0.02993043325841427,-0.4816632568836212,0,1,0
Poland,2014,3.455982003572799,0.5218722697122757,38011735,17.45340548580635,82.5,8.99,60.403,9,0.8201537132263184,1.105112671852112,0.8429408073425293,0.7488349080085754,1.054908037185669,0.6834656596183777,1,0,1
Poland,2015,4.305813692545499,0.9740287776681384,37986412,17.4527390747967,82.6,7.5,60.278,9,0.783025324344635,1.039736032485962,0.8748523592948914,0.7274681329727173,1.000137686729431,0.7202487587928772,1,0,1
Poland,2016,3.186076367450099,0.3116169323292439,37970087,17.45230922348795,82.7,6.16,60.178,9,0.6099275946617126,0.8441845774650574,0.50724196434021,0.6533463001251221,0.9519957304000854,0.7813225984573364,1,0,1
Poland,2017,4.817572417674398,1.859701845528235,37974826,17.4524340244738,82.8,4.89,60.105,9,0.4414216876029968,0.7759659886360168,0.5183782577514648,0.567833423614502,0.8811609745025635,0.729468822479248,1,0,1
Poland,2018,5.35391559355611,1.201608998352398,37974750,17.45243202314597,82.8,3.85,60.058,9,0.4204909205436707,0.7007455229759216,0.4925415515899658,0.5629847645759583,0.9425502419471741,0.654106616973877,1,0,1
Poland,2019,4.566458955846414,3.149155152711373,37965475,17.45218775207497,82.8,3.28,60.037,9,0.4312603771686554,0.6731717586517334,0.5636535286903381,0.5348010063171387,1.01339864730835,0.6421291828155518,1,0,1
Poland,2020,-2.664090547899406,4.095323260034348,37950802,17.45180119465244,82.9,3.16,60.043,9,0.5398861765861511,0.6171155571937561,0.5743838548660278,0.3764992356300354,0.8859966397285461,0.6507944464683533,1,1,1
Russian Federation,2014,-1.045257463172177,7.490071117339653,143819667,18.7840707602417,88.6,5.16,73.95,11,-0.7415573596954346,-1.044410228729248,-0.9436174631118774,-0.1096965372562408,-0.3886237740516663,-0.9192273020744324,0,0,0
Russian Federation,2015,-2.183888387374651,7.249735907413964,144096870,18.78599633970678,91.6,5.57,74.05,11,-0.7637034058570862,-1.08774733543396,-1.029335141181946,-0.2047026306390762,-0.5207788944244385,-0.949274480342865,0,0,0
Russian Federation,2016,0.01024846191923245,2.844222697545007,144342397,18.78769879209376,91.8,5.56,74.164,11,-0.7923562526702881,-1.131711959838867,-0.9462102651596069,-0.1974345743656158,-0.415562629699707,-0.8225473761558533,0,0,0
Russian Federation,2017,1.709389916157235,5.349815088159545,144496739,18.78876749778806,93.0,5.21,74.292,11,-0.7936877012252808,-1.089872479438782,-0.6406304836273193,-0.0756785199046135,-0.4741596281528473,-0.8921308517456055,0,0,0
Russian Federation,2018,2.815525691928983,9.997924911081952,144477859,18.78863682886313,93.0,4.85,74.433,11,-0.7823286652565002,-1.074535846710205,-0.5411889553070068,-4.419186734594405e-05,-0.5028223395347595,-0.8506646752357483,0,0,0
Russian Federation,2019,2.078811308903525,3.084173840948992,144406261,18.7881411422088,93.0,4.5,74.587,11,-0.7236124277114868,-1.117827892303467,-0.5573844313621521,0.1501806080341339,-0.4316002130508423,-0.8100985288619995,0,0,0
Russian Federation,2020,-2.771565332485096,0.8960216923443909,144104080,18.78604637423999,93.1,5.59,74.754,11,-0.7602831125259399,-1.07674777507782,-0.7314647436141968,0.03341686725616455,-0.4377571046352386,-0.9105806350708008,0,1,0
Serbia,2014,-1.126397327108535,2.585382936797444,7130576,15.77990257454126,88.9,19.22,55.583,8,-0.1497739851474762,0.2126113027334213,0.1841107755899429,0.0892740860581398,0.1412160694599152,-0.2269285917282104,1,0,0
Serbia,2015,2.311015888821942,1.872892480402498,7095383,15.77495484879656,89.0,17.66,55.696,8,-0.1172575876116753,0.2310587763786316,0.2389820218086243,0.1108452677726746,0.1553419679403305,-0.2669984698295593,1,0,0
Serbia,2016,3.881184760266819,1.54988883247718,7058322,15.76971790416593,89.1,15.26,55.81,8,-0.1593600064516068,0.1999041736125946,0.1401536017656326,0.0794210359454155,0.05629955977201462,-0.3223661780357361,1,0,0
Serbia,2017,2.645985862382588,2.970793169818322,7020858,15.76439599075569,91.8,13.48,55.942,8,-0.1962158232927322,0.1172195822000504,0.08685538172721863,0.1177542135119438,0.0095592075958848,-0.3775187730789185,1,0,0
Serbia,2018,5.067594881402897,1.974942562152364,6982604,15.75893247106935,92.6,12.73,56.092,8,-0.1843530237674713,-0.02235163375735283,0.008951123803853989,0.1212776228785515,0.1292206197977066,-0.3381807804107666,1,0,0
Serbia,2019,4.809425014400276,2.444352070837795,6945235,15.75356637089113,92.6,10.39,56.26,8,-0.1621673852205276,-0.04622262716293335,-0.06595011800527573,0.04847615212202072,0.1321522742509842,-0.3892009556293488,1,0,0
Serbia,2020,-0.4492107150377649,1.843467967798375,6908224,15.74822314389554,89.3,9.01,56.446,8,-0.1848579794168472,-0.1175093650817871,-0.09286642074584961,0.0324048288166523,0.1202636510133743,-0.4258815944194794,1,1,0
Slovenia,2014,2.667134059338451,0.456031615681681,2061980,14.53917724419096,94.4,9.67,53.557,9,1.001440644264221,0.9561069011688232,0.9657734036445618,1.004994988441467,0.6616280674934387,0.7269377708435059,1,0,1
Slovenia,2015,2.133258027615341,1.005043485340451,2063531,14.53992915108107,94.4,8.96,53.781,9,0.9744548201560974,0.9868261814117432,0.953392744064331,0.9721034169197083,0.6263493895530701,0.7733144760131836,1,0,1
Slovenia,2016,3.116346601163514,0.8741154263263411,2065042,14.54066112315349,94.5,8.0,54.02,9,1.082728505134583,1.010921478271484,0.9904360175132751,1.126859664916992,0.64026939868927,0.823036253452301,1,0,1
Slovenia,2017,4.725288532126925,1.479987764532183,2066388,14.54131271354598,94.6,6.56,54.273,9,1.026973962783813,1.006712913513184,0.8733997941017151,1.173108100891113,0.5802526473999023,0.8164077401161194,1,0,1
Slovenia,2018,4.006705136351513,2.155542730389826,2073894,14.54493855749732,94.7,5.11,54.541,9,1.058605313301086,0.9598869681358337,0.901137113571167,1.124266028404236,0.6537442803382874,0.8705902099609375,1,0,1
Slovenia,2019,2.468360473902266,2.260076559674175,2088385,14.55190159796066,92.9,4.45,54.822,9,1.118610501289368,0.9790307283401489,0.8074291944503784,1.081090688705444,1.008930206298828,0.9221384525299072,1,0,1
Slovenia,2020,-6.060341084530833,1.272697662970131,2100126,14.55750790089372,93.0,4.97,55.118,9,1.06648850440979,0.9358459711074829,0.7064864039421082,1.166243076324463,0.9220371842384338,0.8073283433914185,1,1,1
South Africa,2014,0.2466581789818889,5.547005325779253,54544184,17.81452164677742,81.4,24.89,64.312,9,0.1827035844326019,0.6421181559562683,-0.1463889628648758,0.3407952785491943,0.2876856923103333,-0.06145170331001282,0,0,0
South Africa,2015,-0.3449823266460328,5.170613785645145,55386369,17.82984407451159,79.7,25.15,64.828,9,0.08813711255788803,0.650173008441925,-0.212992936372757,0.2915251553058624,0.2793785631656647,0.02527054585516453,0,0,0
South Africa,2016,-1.0678968029804,7.206346378920443,56207649,17.84456340880557,79.7,26.54,65.341,9,0.1161583364009857,0.6512255072593689,-0.1415039747953415,0.3061665296554565,0.2118435204029083,0.1184791922569275,0,0,0
South Africa,2017,-0.01234474467574387,5.267458121942028,57009751,17.85873288134343,80.0,27.04,65.85,9,-0.04251915961503983,0.6327685117721558,-0.2775616645812988,0.2908573150634766,0.2337251156568527,-0.0263974741101265,0,0,0
South Africa,2018,-0.5780515870031735,3.91653962575576,57792520,17.87236991350348,80.0,26.91,66.355,9,-0.1022561267018318,0.6290035843849182,-0.2277793139219284,0.3326285183429718,0.1297221928834915,-0.02587460167706013,0,0,0
South Africa,2019,-1.157078736978605,4.021220705494414,58558267,17.8855328336002,81.2,28.47,66.856,9,-0.07616230100393295,0.6436216831207275,-0.2676704227924347,0.3676561117172241,0.1561928987503052,0.07293086498975754,0,0,0
South Africa,2020,-8.13682911771798,5.286184050776143,59308690,17.89826639623326,81.2,29.22,67.354,9,-0.1154165863990784,0.6972311735153198,-0.2368584275245667,0.2993963956832886,0.2039086669683456,0.06403693556785583,0,1,0
Spain,2014,1.687449703797512,-0.2233684853122213,46480882,17.6545516462315,77.9,24.44,79.366,10,0.9682609438896179,0.993725597858429,0.2431217432022095,1.178316712379456,0.7504949569702148,0.6946790218353271,1,0,1
Spain,2015,3.915768451370823,0.5455560098357068,46444832,17.6537757576156,86.4,22.06,79.602,10,0.9148642420768738,1.044831275939941,0.2514911890029907,1.188100814819336,0.8076367378234863,0.6669498682022095,1,0,1
Spain,2016,2.944348559831852,0.3228987935204088,46484062,17.65462005911628,86.4,19.63,79.84,10,0.9971727728843689,1.041618347167969,0.4131882786750793,1.129903316497803,1.008603692054749,0.6071716547012329,1,0,1
Spain,2017,2.732360582696813,1.299554832338302,46593236,17.65696593834597,86.7,17.22,80.08,10,1.059366106987,1.021468162536621,0.2828841805458069,1.038661003112793,0.9452307820320129,0.5475208163261414,1,0,1
Spain,2018,1.982401978948616,1.188141605793859,46797754,17.66134576828326,86.7,15.25,80.321,10,1.013061881065369,1.019294142723083,0.2878040373325348,1.004938840866089,0.9486249685287476,0.6463200449943542,1,0,1
Spain,2019,1.223860586932929,1.388484328705729,47133521,17.66849500436316,86.9,14.1,80.565,10,1.025826096534729,1.037761688232422,0.3106858134269714,1.001175284385681,1.050283312797546,0.6989555954933167,1,0,1
Spain,2020,-11.24951898711173,1.067366055360111,47351567,17.67311047102976,86.9,15.53,80.81,10,0.9019612073898315,1.007931709289551,0.3952676355838776,0.894953727722168,0.7676963210105896,0.7411525249481201,1,1,1
Sweden,2014,1.644244005955372,1.744531291583471,9696110,16.08723533211137,92.3,7.95,86.247,9,1.979652285575867,1.611089110374451,1.065414786338806,1.687708735466003,1.811390399932861,2.115106582641602,1,0,1
Sweden,2015,3.390176296000575,2.121180245095474,9799186,16.09780987896654,92.3,7.43,86.553,9,2.02620530128479,1.565309762954712,0.9471064209938049,1.715613126754761,1.815066337585449,2.188358783721924,1,0,1
Sweden,2016,0.79614630049835,1.525609913980944,9923085,16.11037441881757,94.6,6.99,86.852,9,1.993450999259949,1.564695715904236,1.017940878868103,1.69918167591095,1.85420298576355,2.152424097061157,1,0,1
Sweden,2017,1.195147571321669,2.135151824512519,10057698,16.12384886941319,94.6,6.72,87.146,9,1.861854076385498,1.569253444671631,0.9844167828559875,1.716437220573425,1.801465153694153,2.148430824279785,1,0,1
Sweden,2018,0.772577449000039,2.396920334505069,10175214,16.13546532101279,94.7,6.36,87.431,9,1.826189994812012,1.568370819091797,0.9405567049980164,1.711310267448425,1.832540154457092,2.149014949798584,1,0,1
Sweden,2019,0.347439174142778,2.668659315941653,10278887,16.14560254364735,93.1,6.83,87.708,9,1.832538962364197,1.560975313186646,1.039472699165344,1.709257245063782,1.801819920539856,2.131290197372437,1,0,1
Sweden,2020,-3.517627178608691,1.39423949406121,10353442,16.15282958277618,93.1,8.29,87.977,9,1.806388139724731,1.504241228103638,1.022893071174622,1.719101428985596,1.68247401714325,2.128127098083496,1,1,1
Thailand,2014,0.5503206631106536,1.441465365280294,68438748,18.04144971342527,82.7,0.58,46.943,9,-0.1914606690406799,-0.8747826218605042,-0.9063863158226013,0.3376566171646118,0.2732638120651245,-0.450228750705719,0,0,0
